,userId,sessionId,kwhTotal,dollars,created,ended,startTime,endTime,chargeTimeHrs,weekday,platform,distance,stationId,locationId,managerVehicle,facilityType,Mon,Tues,Wed,Thurs,Fri,Sat,Sun,reportedZip
458,97867440,3219175,6.03,0.0,2015-07-23 12:00:45,2015-07-23 14:46:06,12,14,0 days 00:00:00.000000002,Thu,android,24.8566214,369001,493904,1,1,0,0,0,1,0,0,0,1
459,97867440,8707146,6.21,0.0,2015-07-27 12:30:33,2015-07-27 14:58:06,12,14,0 days 00:00:00.000000002,Mon,android,24.8566214,369001,493904,1,1,1,0,0,0,0,0,0,1
460,97867440,9226641,5.77,0.0,2015-07-28 12:29:14,2015-07-28 15:40:07,12,15,0 days 00:00:00.000000003,Tue,android,24.8566214,369001,493904,1,1,0,1,0,0,0,0,0,1
461,97867440,5806483,6.08,0.0,2015-07-29 12:50:22,2015-07-29 15:47:08,12,15,0 days 00:00:00.000000002,Wed,android,24.8566214,955429,493904,1,1,0,0,1,0,0,0,0,1
462,97867440,4469845,6.24,0.0,2015-07-31 13:21:00,2015-07-31 15:42:09,13,15,0 days 00:00:00.000000002,Fri,android,24.8566214,369001,493904,1,1,0,0,0,0,1,0,0,1
463,97867440,1218571,6.08,0.5,2015-08-03 17:03:39,2015-08-03 21:16:06,17,21,0 days 00:00:00.000000004,Mon,android,24.8566214,369001,493904,1,1,1,0,0,0,0,0,0,1
464,97867440,1413774,6.57,0.0,2015-08-04 12:46:55,2015-08-04 15:17:06,12,15,0 days 00:00:00.000000002,Tue,android,24.8566214,369001,493904,1,1,0,1,0,0,0,0,0,1
465,97867440,6911510,5.57,0.0,2015-08-05 12:41:36,2015-08-05 15:55:08,12,15,0 days 00:00:00.000000003,Wed,android,24.8566214,369001,493904,1,1,0,0,1,0,0,0,0,1
466,97867440,8312688,6.57,0.0,2015-08-06 12:45:34,2015-08-06 15:32:06,12,15,0 days 00:00:00.000000002,Thu,android,24.8566214,369001,493904,1,1,0,0,0,1,0,0,0,1
467,97867440,3300067,5.52,0.0,2015-08-07 12:41:29,2015-08-07 15:53:06,12,15,0 days 00:00:00.000000003,Fri,android,24.8566214,369001,493904,1,1,0,0,0,0,1,0,0,1
468,97867440,9162594,6.32,0.0,2015-08-10 12:29:28,2015-08-10 15:54:11,12,15,0 days 00:00:00.000000003,Mon,android,24.8566214,369001,493904,1,1,1,0,0,0,0,0,0,1
469,97867440,3257014,5.65,0.0,2015-08-11 12:47:54,2015-08-11 15:25:08,12,15,0 days 00:00:00.000000002,Tue,android,24.8566214,369001,493904,1,1,0,1,0,0,0,0,0,1
470,97867440,5075871,6.12,0.5,2015-08-12 17:10:59,2015-08-12 21:30:07,17,21,0 days 00:00:00.000000004,Wed,android,24.8566214,369001,493904,1,1,0,0,1,0,0,0,0,1
471,97867440,1420415,6.7,0.0,2015-08-13 17:21:31,2015-08-13 21:11:06,17,21,0 days 00:00:00.000000003,Thu,android,24.8566214,369001,493904,1,1,0,0,0,1,0,0,0,1
472,97867440,6782716,6.9,0.0,2015-08-14 12:54:28,2015-08-14 16:02:11,12,16,0 days 00:00:00.000000003,Fri,android,24.8566214,369001,493904,1,1,0,0,0,0,1,0,0,1
473,97867440,4438961,6.19,0.0,2015-08-17 14:05:51,2015-08-17 17:37:06,14,17,0 days 00:00:00.000000003,Mon,android,24.8566214,369001,493904,1,1,1,0,0,0,0,0,0,1
474,97867440,7004214,6.51,0.0,2015-08-18 12:47:16,2015-08-18 15:22:07,12,15,0 days 00:00:00.000000002,Tue,android,24.8566214,369001,493904,1,1,0,1,0,0,0,0,0,1
475,97867440,5954651,6.28,0.0,2015-08-21 12:44:29,2015-08-21 15:22:07,12,15,0 days 00:00:00.000000002,Fri,android,24.8566214,369001,493904,1,1,0,0,0,0,1,0,0,1
476,97867440,5706503,6.22,0.0,2015-08-24 12:49:14,2015-08-24 15:32:06,12,15,0 days 00:00:00.000000002,Mon,android,24.8566214,369001,493904,1,1,1,0,0,0,0,0,0,1
477,97867440,1131719,6.05,0.0,2015-08-25 12:37:41,2015-08-25 15:48:05,12,15,0 days 00:00:00.000000003,Tue,android,24.8566214,369001,493904,1,1,0,1,0,0,0,0,0,1
478,97867440,3728340,6.68,0.0,2015-08-26 12:24:43,2015-08-26 15:14:06,12,15,0 days 00:00:00.000000002,Wed,android,24.8566214,369001,493904,1,1,0,0,1,0,0,0,0,1
479,97867440,9998167,6.41,0.0,2015-08-27 12:38:37,2015-08-27 15:42:06,12,15,0 days 00:00:00.000000003,Thu,android,24.8566214,955429,493904,1,1,0,0,0,1,0,0,0,1
480,97867440,2407671,6.14,2.25,2015-08-28 12:06:29,2015-08-28 18:24:07,12,18,0 days 00:00:00.000000006,Fri,android,24.8566214,369001,493904,1,1,0,0,0,0,1,0,0,1
481,97867440,2253366,6.97,0.0,2015-08-31 12:34:43,2015-08-31 15:50:10,12,15,0 days 00:00:00.000000003,Mon,android,24.8566214,369001,493904,1,1,1,0,0,0,0,0,0,1
482,97867440,9187633,6.93,0.0,2015-09-01 12:28:35,2015-09-01 16:16:13,12,16,0 days 00:00:00.000000003,Tue,android,24.8566214,955429,493904,1,1,0,1,0,0,0,0,0,1
483,97867440,1934640,6.93,0.0,2015-09-02 12:40:10,2015-09-02 15:40:10,12,15,0 days 00:00:00.000000003,Wed,android,24.8566214,369001,493904,1,1,0,0,1,0,0,0,0,1
484,97867440,4578343,6.89,0.0,2015-09-03 12:41:55,2015-09-03 15:58:06,12,15,0 days 00:00:00.000000003,Thu,android,24.8566214,369001,493904,1,1,0,0,0,1,0,0,0,1
485,97867440,4541949,6.28,0.0,2015-09-04 12:42:31,2015-09-04 16:08:12,12,16,0 days 00:00:00.000000003,Fri,android,24.8566214,369001,493904,1,1,0,0,0,0,1,0,0,1
486,97867440,1921311,6.98,0.0,2015-09-08 12:28:24,2015-09-08 15:35:13,12,15,0 days 00:00:00.000000003,Tue,android,24.8566214,369001,493904,1,1,0,1,0,0,0,0,0,1
487,97867440,3751236,7.02,0.0,2015-09-09 14:45:18,2015-09-09 17:23:10,14,17,0 days 00:00:00.000000002,Wed,android,24.8566214,369001,493904,1,1,0,0,1,0,0,0,0,1
488,97867440,2920778,7.03,0.0,2015-09-10 13:01:37,2015-09-10 15:59:07,13,15,0 days 00:00:00.000000002,Thu,android,24.8566214,955429,493904,1,1,0,0,0,1,0,0,0,1
489,97867440,4342521,7.03,0.0,2015-09-11 12:49:46,2015-09-11 16:07:09,12,16,0 days 00:00:00.000000003,Fri,android,24.8566214,369001,493904,1,1,0,0,0,0,1,0,0,1
490,97867440,4429498,6.83,0.0,2015-09-14 12:37:57,2015-09-14 16:00:12,12,16,0 days 00:00:00.000000003,Mon,android,24.8566214,369001,493904,1,1,1,0,0,0,0,0,0,1
491,97867440,9239932,7.12,0.0,2015-09-15 12:49:53,2015-09-15 16:16:06,12,16,0 days 00:00:00.000000003,Tue,android,24.8566214,955429,493904,1,1,0,1,0,0,0,0,0,1
492,97867440,6198413,6.72,0.0,2015-09-16 12:53:49,2015-09-16 15:52:10,12,15,0 days 00:00:00.000000002,Wed,android,24.8566214,369001,493904,1,1,0,0,1,0,0,0,0,1
493,97867440,6880401,6.9,0.0,2015-09-17 12:53:49,2015-09-17 15:29:09,12,15,0 days 00:00:00.000000002,Thu,android,24.8566214,369001,493904,1,1,0,0,0,1,0,0,0,1
494,97867440,4830439,6.94,0.0,2015-09-18 12:55:33,2015-09-18 16:13:10,12,16,0 days 00:00:00.000000003,Fri,android,24.8566214,369001,493904,1,1,0,0,0,0,1,0,0,1
495,97867440,2326907,6.92,0.0,2015-09-21 12:43:50,2015-09-21 15:33:06,12,15,0 days 00:00:00.000000002,Mon,android,24.8566214,369001,493904,1,1,1,0,0,0,0,0,0,1
496,97867440,5577655,6.84,0.0,2015-09-22 12:59:23,2015-09-22 16:11:10,12,16,0 days 00:00:00.000000003,Tue,android,24.8566214,369001,493904,1,1,0,1,0,0,0,0,0,1
497,97867440,8522652,7.11,0.0,2015-09-23 12:47:25,2015-09-23 16:00:12,12,16,0 days 00:00:00.000000003,Wed,android,24.8566214,369001,493904,1,1,0,0,1,0,0,0,0,1
498,97867440,4469933,6.73,0.0,2015-09-24 12:49:50,2015-09-24 15:57:09,12,15,0 days 00:00:00.000000003,Thu,android,24.8566214,369001,493904,1,1,0,0,0,1,0,0,0,1
499,97867440,6991114,6.84,0.0,2015-09-28 13:12:44,2015-09-28 16:19:06,13,16,0 days 00:00:00.000000003,Mon,android,24.8566214,369001,493904,1,1,1,0,0,0,0,0,0,1
500,97867440,7817917,6.94,0.0,2015-09-29 12:49:30,2015-09-29 15:34:09,12,15,0 days 00:00:00.000000002,Tue,android,24.8566214,369001,493904,1,1,0,1,0,0,0,0,0,1
501,97867440,5045622,6.74,0.0,2015-09-30 13:00:09,2015-09-30 16:07:07,13,16,0 days 00:00:00.000000003,Wed,android,24.8566214,369001,493904,1,1,0,0,1,0,0,0,0,1
502,97867440,7614796,0.0,0.0,2015-10-01 15:11:43,2015-10-01 15:13:08,15,15,0 days 00:00:00,Thu,android,,369001,493904,1,1,0,0,0,1,0,0,0,1
503,97867440,5357155,6.95,0.0,2015-10-01 15:15:44,2015-10-01 18:02:07,15,18,0 days 00:00:00.000000002,Thu,android,24.8566214,369001,493904,1,1,0,0,0,1,0,0,0,1
504,97867440,2323371,6.94,0.0,2015-10-02 13:14:56,2015-10-02 15:46:06,13,15,0 days 00:00:00.000000002,Fri,android,24.8566214,369001,493904,1,1,0,0,0,0,1,0,0,1
505,90692118,9014128,12.92,0.0,2015-04-10 12:53:07,2015-04-10 15:09:06,12,15,0 days 00:00:00.000000002,Fri,ios,,738900,976902,1,3,0,0,0,0,1,0,0,0
506,90692118,2401306,7.97,0.0,2015-04-10 16:07:07,2015-04-10 20:04:05,16,20,0 days 00:00:00.000000003,Fri,ios,,250527,976902,1,3,0,0,0,0,1,0,0,0
507,90692118,4442463,17.19,0.0,2015-04-22 12:16:53,2015-04-22 15:15:08,12,15,0 days 00:00:00.000000002,Wed,ios,,250527,976902,1,3,0,0,1,0,0,0,0,0
508,90692118,1004821,3.02,0.0,2015-04-22 16:24:51,2015-04-22 19:28:06,16,19,0 days 00:00:00.000000003,Wed,ios,,250527,976902,1,3,0,0,1,0,0,0,0,0
509,90692118,4872813,7.24,0.0,2015-04-23 16:51:29,2015-04-23 18:08:06,16,18,0 days 00:00:00.000000001,Thu,ios,,944515,976902,1,3,0,0,0,1,0,0,0,0
510,90692118,4276377,17.98,0.0,2015-04-24 12:00:24,2015-04-24 15:05:12,12,15,0 days 00:00:00.000000003,Fri,ios,,250527,976902,1,3,0,0,0,0,1,0,0,0
511,90692118,8366487,16.06,0.0,2015-04-24 16:50:34,2015-04-24 19:51:06,16,19,0 days 00:00:00.000000003,Fri,ios,,944515,976902,1,3,0,0,0,0,1,0,0,0
512,90692118,4483998,3.39,0.5,2015-04-27 16:50:33,2015-04-27 21:15:12,16,21,0 days 00:00:00.000000004,Mon,ios,,944515,976902,1,3,1,0,0,0,0,0,0,0
513,90692118,5603144,6.99,0.0,2015-04-28 14:19:15,2015-04-28 15:32:06,14,15,0 days 00:00:00.000000001,Tue,ios,,250527,976902,1,3,0,1,0,0,0,0,0,0
514,90692118,9501475,18.03,0.0,2015-04-29 13:16:43,2015-04-29 16:27:06,13,16,0 days 00:00:00.000000003,Wed,ios,,405157,976902,1,3,0,0,1,0,0,0,0,0
515,90692118,4513783,0.71,0.0,2015-04-29 17:10:20,2015-04-29 18:23:05,17,18,0 days 00:00:00.000000001,Wed,ios,,801274,976902,1,3,0,0,1,0,0,0,0,0
516,90692118,5582046,14.26,0.0,2015-04-30 13:31:10,2015-04-30 16:07:06,13,16,0 days 00:00:00.000000002,Thu,ios,,250527,976902,1,3,0,0,0,1,0,0,0,0
517,90692118,5098316,11.04,0.0,2015-05-04 11:54:09,2015-05-04 15:35:18,11,15,0 days 00:00:00.000000003,Mon,ios,,250527,976902,1,3,1,0,0,0,0,0,0,0
518,90692118,2169165,13.92,0.0,2015-05-05 12:48:38,2015-05-05 15:16:05,12,15,0 days 00:00:00.000000002,Tue,ios,,250527,976902,1,3,0,1,0,0,0,0,0,0
519,90692118,4186453,14.23,0.0,2015-05-06 12:54:48,2015-05-06 15:33:06,12,15,0 days 00:00:00.000000002,Wed,ios,,250527,976902,1,3,0,0,1,0,0,0,0,0
520,90692118,3235843,11.21,0.0,2015-05-07 12:59:37,2015-05-07 15:23:08,12,15,0 days 00:00:00.000000002,Thu,ios,,250527,976902,1,3,0,0,0,1,0,0,0,0
521,90692118,7316241,0.92,0.0,2015-05-07 16:08:33,2015-05-07 18:59:07,16,18,0 days 00:00:00.000000002,Thu,ios,,250527,976902,1,3,0,0,0,1,0,0,0,0
522,90692118,4137720,15.04,0.0,2015-05-08 11:59:15,2015-05-08 15:25:08,11,15,0 days 00:00:00.000000003,Fri,ios,,250527,976902,1,3,0,0,0,0,1,0,0,0
523,90692118,1833836,1.33,0.0,2015-05-08 17:03:58,2015-05-08 18:59:07,17,18,0 days 00:00:00.000000001,Fri,ios,,250527,976902,1,3,0,0,0,0,1,0,0,0
524,90692118,6061059,11.76,0.0,2015-05-13 13:02:00,2015-05-13 16:15:08,13,16,0 days 00:00:00.000000003,Wed,ios,,801274,976902,1,3,0,0,1,0,0,0,0,0
525,90692118,9218685,12.38,0.0,2015-05-14 12:32:18,2015-05-14 16:03:06,12,16,0 days 00:00:00.000000003,Thu,ios,,250527,976902,1,3,0,0,0,1,0,0,0,0
526,90692118,4008318,4.71,0.0,2015-05-14 18:10:31,2015-05-14 20:28:06,18,20,0 days 00:00:00.000000002,Thu,ios,,500856,976902,1,3,0,0,0,1,0,0,0,0
527,90692118,1390433,7.97,0.0,2015-05-15 16:14:16,2015-05-15 19:49:14,16,19,0 days 00:00:00.000000003,Fri,ios,,500856,976902,1,3,0,0,0,0,1,0,0,0
528,90692118,3634959,10.45,0.83,2015-05-18 12:49:14,2015-05-18 17:36:06,12,17,0 days 00:00:00.000000004,Mon,ios,,944515,976902,1,3,1,0,0,0,0,0,0,0
529,90692118,9245348,1.41,0.0,2015-05-18 18:18:30,2015-05-18 20:36:05,18,20,0 days 00:00:00.000000002,Mon,ios,,250527,976902,1,3,1,0,0,0,0,0,0,0
530,90692118,4800886,9.05,0.0,2015-05-26 12:29:55,2015-05-26 15:25:07,12,15,0 days 00:00:00.000000002,Tue,ios,,944515,976902,1,3,0,1,0,0,0,0,0,0
531,90692118,3316682,10.54,0.0,2015-05-27 12:47:42,2015-05-27 15:19:06,12,15,0 days 00:00:00.000000002,Wed,ios,,801274,976902,1,3,0,0,1,0,0,0,0,0
532,90692118,2726710,3.65,0.0,2015-05-27 17:33:40,2015-05-27 20:49:16,17,20,0 days 00:00:00.000000003,Wed,ios,,944515,976902,1,3,0,0,1,0,0,0,0,0
533,90692118,2549645,2.93,0.0,2015-05-28 13:44:22,2015-05-28 14:17:06,13,14,0 days 00:00:00,Thu,ios,,944515,976902,1,3,0,0,0,1,0,0,0,0
534,90692118,2232233,10.69,0.0,2015-05-28 17:17:38,2015-05-28 20:21:07,17,20,0 days 00:00:00.000000003,Thu,ios,,500856,976902,1,3,0,0,0,1,0,0,0,0
535,90692118,6121924,6.07,0.0,2015-05-29 12:42:22,2015-05-29 15:34:06,12,15,0 days 00:00:00.000000002,Fri,ios,,944515,976902,1,3,0,0,0,0,1,0,0,0
536,90692118,9672364,15.84,0.0,2015-06-01 12:36:21,2015-06-01 15:42:14,12,15,0 days 00:00:00.000000003,Mon,ios,,250527,976902,1,3,1,0,0,0,0,0,0,0
537,90692118,5414014,16.49,0.0,2015-06-02 16:55:02,2015-06-02 19:51:06,16,19,0 days 00:00:00.000000002,Tue,ios,,500856,976902,1,3,0,1,0,0,0,0,0,0
538,90692118,8241612,1.74,0.0,2015-06-02 20:18:43,2015-06-02 22:36:05,20,22,0 days 00:00:00.000000002,Tue,ios,,944515,976902,1,3,0,1,0,0,0,0,0,0
539,90692118,6856434,11.89,0.0,2015-06-03 12:50:13,2015-06-03 16:35:07,12,16,0 days 00:00:00.000000003,Wed,ios,,355208,976902,1,3,0,0,1,0,0,0,0,0
540,90692118,6617960,10.54,0.0,2015-06-22 11:52:01,2015-06-22 15:32:05,11,15,0 days 00:00:00.000000003,Mon,ios,,944515,976902,1,3,1,0,0,0,0,0,0,0
541,90692118,3493064,2.4,0.0,2015-06-22 16:23:06,2015-06-22 19:43:07,16,19,0 days 00:00:00.000000003,Mon,ios,,250527,976902,1,3,1,0,0,0,0,0,0,0
542,90692118,1420142,10.38,0.0,2015-06-23 11:59:13,2015-06-23 14:55:08,11,14,0 days 00:00:00.000000002,Tue,ios,,250527,976902,1,3,0,1,0,0,0,0,0,0
543,90692118,7232597,14.12,0.67,2015-06-24 16:10:39,2015-06-24 20:51:05,16,20,0 days 00:00:00.000000004,Wed,ios,,250527,976902,1,3,0,0,1,0,0,0,0,0
544,90692118,4031436,10.6,1.5,2015-06-25 12:02:10,2015-06-25 17:27:05,12,17,0 days 00:00:00.000000005,Thu,ios,,944515,976902,1,3,0,0,0,1,0,0,0,0
545,90692118,3890573,7.78,0.0,2015-07-06 12:16:51,2015-07-06 15:00:06,12,15,0 days 00:00:00.000000002,Mon,ios,,944515,976902,1,3,1,0,0,0,0,0,0,0
546,90692118,5957528,19.06,0.5,2015-07-07 10:53:15,2015-07-07 15:23:06,10,15,0 days 00:00:00.000000004,Tue,ios,,944515,976902,1,3,0,1,0,0,0,0,0,0
547,90692118,3610877,11.98,0.0,2015-07-09 12:18:49,2015-07-09 15:44:05,12,15,0 days 00:00:00.000000003,Thu,ios,,250527,976902,1,3,0,0,0,1,0,0,0,0
548,90692118,3148040,15.88,0.0,2015-07-10 11:59:04,2015-07-10 15:18:06,11,15,0 days 00:00:00.000000003,Fri,ios,,250527,976902,1,3,0,0,0,0,1,0,0,0
549,90692118,5129256,2.27,0.0,2015-07-10 19:00:47,2015-07-10 19:37:05,19,19,0 days 00:00:00,Fri,ios,,405157,976902,1,3,0,0,0,0,1,0,0,0
550,90692118,2025999,8.76,2.42,2015-07-13 13:10:19,2015-07-13 19:38:07,13,19,0 days 00:00:00.000000006,Mon,ios,,738900,976902,1,3,1,0,0,0,0,0,0,0
551,90692118,7326590,12.6,0.0,2015-07-14 12:43:55,2015-07-14 15:12:07,12,15,0 days 00:00:00.000000002,Tue,ios,,801274,976902,1,3,0,1,0,0,0,0,0,0
552,90692118,9545869,12.18,0.0,2015-07-15 12:40:56,2015-07-15 14:54:05,12,14,0 days 00:00:00.000000002,Wed,ios,,801274,976902,1,3,0,0,1,0,0,0,0,0
553,90692118,3022582,0.6,0.0,2015-07-15 18:24:11,2015-07-15 18:32:07,18,18,0 days 00:00:00,Wed,ios,,944515,976902,1,3,0,0,1,0,0,0,0,0
554,90692118,1651791,13.81,0.0,2015-07-16 13:24:26,2015-07-16 17:08:07,13,17,0 days 00:00:00.000000003,Thu,ios,,801274,976902,1,3,0,0,0,1,0,0,0,0
555,90692118,6848580,12.31,0.0,2015-07-21 12:42:21,2015-07-21 15:08:05,12,15,0 days 00:00:00.000000002,Tue,ios,,250527,976902,1,3,0,1,0,0,0,0,0,0
556,90692118,8780486,8.44,0.0,2015-07-22 16:57:09,2015-07-22 20:43:05,16,20,0 days 00:00:00.000000003,Wed,ios,,738900,976902,1,3,0,0,1,0,0,0,0,0
557,90692118,5918314,8.1,0.0,2015-07-23 12:01:09,2015-07-23 15:23:06,12,15,0 days 00:00:00.000000003,Thu,ios,,250527,976902,1,3,0,0,0,1,0,0,0,0
558,90692118,3300228,1.37,0.0,2015-07-23 19:28:21,2015-07-23 19:45:08,19,19,0 days 00:00:00,Thu,ios,,250527,976902,1,3,0,0,0,1,0,0,0,0
559,90692118,2028042,14.96,0.0,2015-07-24 11:44:03,2015-07-24 15:18:06,11,15,0 days 00:00:00.000000003,Fri,ios,,250527,976902,1,3,0,0,0,0,1,0,0,0
560,90692118,4345273,2.06,0.0,2015-07-24 16:06:46,2015-07-24 19:15:12,16,19,0 days 00:00:00.000000003,Fri,ios,,250527,976902,1,3,0,0,0,0,1,0,0,0
561,90692118,8822866,12.85,0.5,2015-08-13 15:58:01,2015-08-13 20:20:08,15,20,0 days 00:00:00.000000004,Thu,ios,,250527,976902,1,3,0,0,0,1,0,0,0,0
562,90692118,9034274,16.69,0.0,2015-08-14 12:55:48,2015-08-14 15:47:12,12,15,0 days 00:00:00.000000002,Fri,ios,,250527,976902,1,3,0,0,0,0,1,0,0,0
563,90692118,9407595,3.53,0.0,2015-08-14 16:37:46,2015-08-14 19:38:08,16,19,0 days 00:00:00.000000003,Fri,ios,,250527,976902,1,3,0,0,0,0,1,0,0,0
564,90692118,4656787,9.36,0.0,2015-08-17 13:37:22,2015-08-17 15:52:06,13,15,0 days 00:00:00.000000002,Mon,ios,,250527,976902,1,3,1,0,0,0,0,0,0,0
565,90692118,6543711,14.88,0.5,2015-08-18 11:09:34,2015-08-18 15:33:08,11,15,0 days 00:00:00.000000004,Tue,ios,,250527,976902,1,3,0,1,0,0,0,0,0,0
566,90692118,5346091,15.19,0.0,2015-08-19 16:43:51,2015-08-19 19:22:06,16,19,0 days 00:00:00.000000002,Wed,ios,,944515,976902,1,3,0,0,1,0,0,0,0,0
567,90692118,8612115,14.15,3.17,2015-08-27 13:16:22,2015-08-27 20:29:10,13,20,0 days 00:00:00.000000007,Thu,ios,,207262,928191,1,3,0,0,0,1,0,0,0,0
568,90692118,1022066,14.91,0.75,2015-08-28 11:39:44,2015-08-28 17:10:11,11,17,0 days 00:00:00.000000005,Fri,ios,,250527,976902,1,3,0,0,0,0,1,0,0,0
569,90692118,1359091,10.41,0.0,2015-08-31 12:24:44,2015-08-31 15:23:10,12,15,0 days 00:00:00.000000002,Mon,ios,,250527,976902,1,3,1,0,0,0,0,0,0,0
570,90692118,2863191,2.16,0.0,2015-08-31 16:05:15,2015-08-31 19:31:08,16,19,0 days 00:00:00.000000003,Mon,ios,,250527,976902,1,3,1,0,0,0,0,0,0,0
571,90692118,9623794,15.41,0.0,2015-09-01 12:37:43,2015-09-01 15:25:09,12,15,0 days 00:00:00.000000002,Tue,ios,,944515,976902,1,3,0,1,0,0,0,0,0,0
572,90692118,7367338,12.95,0.0,2015-09-02 12:40:42,2015-09-02 15:11:07,12,15,0 days 00:00:00.000000002,Wed,ios,,944515,976902,1,3,0,0,1,0,0,0,0,0
573,90692118,6732728,15.52,0.5,2015-09-03 16:05:11,2015-09-03 20:21:07,16,20,0 days 00:00:00.000000004,Thu,ios,,738900,976902,1,3,0,0,0,1,0,0,0,0
574,90692118,5275056,11.98,0.0,2015-09-04 11:12:30,2015-09-04 13:43:06,11,13,0 days 00:00:00.000000002,Fri,ios,,405157,976902,1,3,0,0,0,0,1,0,0,0
575,90692118,5098049,3.94,0.0,2015-09-04 15:35:53,2015-09-04 17:50:10,15,17,0 days 00:00:00.000000002,Fri,ios,,280221,976902,1,3,0,0,0,0,1,0,0,0
576,90692118,1759878,0.62,0.0,2015-09-04 18:06:49,2015-09-04 18:15:09,18,18,0 days 00:00:00,Fri,ios,,250527,976902,1,3,0,0,0,0,1,0,0,0
577,90692118,2721803,18.13,0.0,2015-09-08 12:25:28,2015-09-08 15:35:12,12,15,0 days 00:00:00.000000003,Tue,ios,,944515,976902,1,3,0,1,0,0,0,0,0,0
578,90692118,3796312,9.55,0.0,2015-09-10 13:28:32,2015-09-10 15:09:07,13,15,0 days 00:00:00.000000001,Thu,ios,,711566,928191,1,3,0,0,0,1,0,0,0,0
579,90692118,2561734,7.85,0.0,2015-09-10 15:48:54,2015-09-10 19:32:06,15,19,0 days 00:00:00.000000003,Thu,ios,,250527,976902,1,3,0,0,0,1,0,0,0,0
580,90692118,8362530,1.65,0.0,2015-09-11 12:52:14,2015-09-11 13:11:10,12,13,0 days 00:00:00,Fri,ios,,405157,976902,1,3,0,0,0,0,1,0,0,0
581,90692118,6965708,12.46,0.0,2015-09-11 13:26:53,2015-09-11 15:37:09,13,15,0 days 00:00:00.000000002,Fri,ios,,405157,976902,1,3,0,0,0,0,1,0,0,0
582,90692118,3817883,15.89,0.5,2015-09-18 11:05:11,2015-09-18 15:31:07,11,15,0 days 00:00:00.000000004,Fri,ios,,250527,976902,1,3,0,0,0,0,1,0,0,0
583,90692118,6547511,12.9,0.0,2015-09-22 12:19:14,2015-09-22 14:33:09,12,14,0 days 00:00:00.000000002,Tue,ios,,250527,976902,1,3,0,1,0,0,0,0,0,0
584,90692118,6172610,8.09,0.5,2015-09-22 15:59:35,2015-09-22 20:22:06,15,20,0 days 00:00:00.000000004,Tue,ios,,280221,976902,1,3,0,1,0,0,0,0,0,0
585,90692118,1816036,1.63,0.0,2015-09-23 18:48:57,2015-09-23 19:08:09,18,19,0 days 00:00:00,Wed,ios,,738900,976902,1,3,0,0,1,0,0,0,0,0
586,90692118,4223288,12.06,0.0,2015-09-24 12:57:25,2015-09-24 15:03:06,12,15,0 days 00:00:00.000000002,Thu,ios,,405157,976902,1,3,0,0,0,1,0,0,0,0
587,90692118,5953142,3.54,0.5,2015-09-24 16:04:40,2015-09-24 20:24:06,16,20,0 days 00:00:00.000000004,Thu,ios,,250527,976902,1,3,0,0,0,1,0,0,0,0
588,90692118,8068842,12.91,0.0,2015-09-25 12:35:34,2015-09-25 14:55:09,12,14,0 days 00:00:00.000000002,Fri,ios,,944515,976902,1,3,0,0,0,0,1,0,0,0
589,90692118,4973729,1.27,0.0,2015-09-25 16:22:06,2015-09-25 19:43:06,16,19,0 days 00:00:00.000000003,Fri,ios,,250527,976902,1,3,0,0,0,0,1,0,0,0
590,90692118,9644087,16.31,0.0,2015-09-28 12:49:38,2015-09-28 15:50:09,12,15,0 days 00:00:00.000000003,Mon,ios,,250527,976902,1,3,1,0,0,0,0,0,0,0
591,90692118,9771407,3.5,0.0,2015-09-28 16:55:56,2015-09-28 20:43:06,16,20,0 days 00:00:00.000000003,Mon,ios,,250527,976902,1,3,1,0,0,0,0,0,0,0
592,90692118,6564940,10.32,0.0,2015-09-29 12:55:30,2015-09-29 15:14:08,12,15,0 days 00:00:00.000000002,Tue,ios,,944515,976902,1,3,0,1,0,0,0,0,0,0
593,90692118,6668098,12.65,0.0,2015-09-30 12:34:36,2015-09-30 15:53:06,12,15,0 days 00:00:00.000000003,Wed,ios,,405157,976902,1,3,0,0,1,0,0,0,0,0
594,90692118,1551705,1.5,0.0,2015-10-01 12:56:35,2015-10-01 15:02:13,12,15,0 days 00:00:00.000000002,Thu,ios,,944515,976902,1,3,0,0,0,1,0,0,0,0
595,90692118,1261345,2.94,0.0,2015-10-02 18:17:18,2015-10-02 20:10:08,18,20,0 days 00:00:00.000000001,Fri,ios,,250527,976902,1,3,0,0,0,0,1,0,0,0
596,26618922,2580459,5.49,0.0,2015-08-24 17:27:46,2015-08-24 19:46:05,17,19,0 days 00:00:00.000000002,Mon,ios,,569886,868085,0,3,1,0,0,0,0,0,0,1
597,26618922,7739891,4.82,0.0,2015-08-25 17:12:59,2015-08-25 19:47:06,17,19,0 days 00:00:00.000000002,Tue,ios,,932939,868085,0,3,0,1,0,0,0,0,0,1
598,26618922,9900336,6.03,0.0,2015-08-28 18:12:08,2015-08-28 20:05:13,18,20,0 days 00:00:00.000000001,Fri,ios,,638536,868085,0,3,0,0,0,0,1,0,0,1
599,26618922,6444804,4.87,0.0,2015-08-31 17:01:35,2015-08-31 19:37:09,17,19,0 days 00:00:00.000000002,Mon,ios,,995505,868085,0,3,1,0,0,0,0,0,0,1
600,26618922,1644680,5.2,0.0,2015-09-01 17:01:32,2015-09-01 19:52:07,17,19,0 days 00:00:00.000000002,Tue,ios,,489543,868085,0,3,0,1,0,0,0,0,0,1
